node_id,pmid,title,journal,year,doi,n_authors,n_mesh_terms
paper_37960952,37960952,3D reconstruction of murine mitochondria reveals changes in structure during aging linked to the MICOS complex.,Aging cell,2023.0,10.1111/acel.14009,52,9
paper_38455497,38455497,Tele-proctoring for minimally invasive surgery across Japan: An initial step toward a new approach to improving the disparity of surgical care and supporting surgical education.,Annals of gastroenterological surgery,2024.0,10.1002/ags3.12750,16,0
paper_38091934,38091934,Are tomato plants co-exposed to heat and salinity able to ensure a proper carbon metabolism? - An insight into the photosynthetic hub.,Plant physiology and biochemistry : PPB,2024.0,10.1016/j.plaphy.2023.108270,8,7
paper_38216399,38216399,Prognostic and predictive biomarkers in paediatric solid tumours.,Pathology,2024.0,10.1016/j.pathol.2023.11.007,2,7
paper_17219447,17219447,Inactivation of human mutL homolog 1 and mutS homolog 2 genes in head and neck squamous cell carcinoma tumors and leukoplakia samples by promoter hypermethylation and its relation with microsatellite instability phenotype.,Cancer,2007.0,10.1002/cncr.22430,5,25
paper_27284329,27284329,Chinese herbal formula QHF inhibits liver cancer cell invasion and migration.,Experimental and therapeutic medicine,2016.0,10.3892/etm.2016.3247,5,0
paper_38504738,38504738,Uterovesical Migration of Copper-containing Intrauterine Device Complicated by Bladder Stone Formation.,Journal of mid-life health,2023.0,10.4103/jmh.jmh_182_23,3,0
paper_35461846,35461846,Citric acid-capped NiWO<sub>4</sub>/Bi<sub>2</sub>S<sub>3</sub> and rGO-doped NiWO<sub>4</sub>/Bi<sub>2</sub>S<sub>3</sub> nanoarchitectures for photocatalytic decontamination of emerging pollutants from the aqueous environment.,Environmental research,2022.0,10.1016/j.envres.2022.113276,6,10
paper_38078717,38078717,Metabolic and transcriptional activities underlie stationary-phase <i>Pseudomonas aeruginosa</i> sensitivity to Levofloxacin.,Microbiology spectrum,2024.0,10.1128/spectrum.03567-23,5,8
paper_39973433,39973433,Utilizing multimodal ultrasonography in conjunction with serum Ki-67 and HER2 tests for breast cancer detection and prognosis.,Clinical hemorheology and microcirculation,2025.0,10.1177/13860291241304952,6,11
paper_32975633,32975633,Indirubin exerts anticancer effects on human glioma cells by inducing apoptosis and autophagy.,AMB Express,2020.0,10.1186/s13568-020-01107-2,5,0
paper_40253486,40253486,Non-classic deubiquitinase USP13 inhibits bladder cancer metastasis through destabilizing cytoplasmic KDM3A.,Oncogene,2025.0,10.1038/s41388-025-03410-3,16,17
paper_33603075,33603075,Establishment of an Acanthamoeba keratitis mouse model confirmed by amoebic DNA amplification.,Scientific reports,2021.0,10.1038/s41598-021-83738-4,13,11
paper_38522870,38522870,"Surgical Heritage: You Had to Be There, Ross: The Comeback Kid.",Seminars in thoracic and cardiovascular surgery. Pediatric cardiac surgery annual,2024.0,10.1053/j.pcsu.2023.10.001,4,12
paper_35754696,35754696,Poricoic Acid A Inhibits the NF-<i>κ</i>B/MAPK Pathway to Alleviate Renal Fibrosis in Rats with Cardiorenal Syndrome.,Evidence-based complementary and alternative medicine : eCAM,2022.0,10.1155/2022/8644353,4,0
paper_38049433,38049433,Competitive Specific Anchorage of Molecules onto Surfaces: Quantitative Control of Grafting Densities and Contamination by Free Anchors.,Langmuir : the ACS journal of surfaces and colloids,2023.0,10.1021/acs.langmuir.3c02567,9,3
paper_40303722,40303722,Regional Cross-Sectional Based Study and Associated Risk Factors of Porcine Circovirus 2 in Nigerian Pigs.,Transboundary and emerging diseases,2023.0,10.1155/2023/9201177,7,10
paper_38433972,38433972,Development and validation of a visualized prediction model for early miscarriage risk in patients undergoing IVF/ICSI procedures: a real-world multi-center study.,Frontiers in endocrinology,2023.0,10.3389/fendo.2023.1280145,8,11
paper_38078653,38078653,Programming human cell fate: overcoming challenges and unlocking potential through technological breakthroughs.,"Development (Cambridge, England)",2023.0,10.1242/dev.202300,5,3
paper_38156707,38156707,Utility of dexmedetomidine on surgical site wound pain undergoing thoracoscopic surgery: A meta-analysis.,International wound journal,2024.0,10.1111/iwj.14629,6,13
paper_28123512,28123512,SIRT4 overexpression protects against diabetic nephropathy by inhibiting podocyte apoptosis.,Experimental and therapeutic medicine,2017.0,10.3892/etm.2016.3938,4,0
paper_36262378,36262378,Analysis of Rehabilitation Occupational Therapy Techniques Based on Instrumental Music Chinese Tonal Language Spectrogram Analysis.,Occupational therapy international,2022.0,10.1155/2022/1064441,1,5
paper_35878293,35878293,RETRACTED: Environmental Impact of Pharmaceutical Pollutants: Synergistic Toxicity of Ivermectin and Cypermethrin.,Toxics,2022.0,10.3390/toxics10070388,10,0
paper_38048857,38048857,Leonurine ameliorates the STAT3 pathway through the upregulation of SHP-1 to retard the growth of hepatocellular carcinoma cells.,Cellular signalling,2024.0,10.1016/j.cellsig.2023.111003,11,14
paper_38966013,38966013,THE ROLE OF INTERVENTIONAL RADIOLOGISTS IN THE TREATMENT OF COMPLICATIONS IN UROLOGIC PATIENTS.,Acta clinica Croatica,2023.0,10.20471/acc.2023.62.s2.23,6,7
paper_37953481,37953481,Significant Reduction in Posttransplant Hepatocellular Carcinoma Recurrence in the Post 6-Mo Waiting Policy Era.,Transplantation,2024.0,10.1097/TP.0000000000004860,6,18
paper_38007264,38007264,Potassium channels activity unveils cancer vulnerability.,Current topics in membranes,2023.0,10.1016/bs.ctm.2023.09.002,2,7
paper_28101200,28101200,Special AT-rich DNA-binding protein-1 expression is associated with liver cancer metastasis.,Oncology letters,2016.0,10.3892/ol.2016.5281,9,0
paper_21836060,21836060,Honokiol radiosensitizes colorectal cancer cells: enhanced activity in cells with mismatch repair defects.,American journal of physiology. Gastrointestinal and liver physiology,2011.0,10.1152/ajpgi.00159.2011,8,15
paper_33186385,33186385,RETRACTED: Role of Vitamin-D Receptor (VDR) single nucleotide polymorphisms in gestational hypertension development: A case-control study.,PloS one,2020.0,10.1371/journal.pone.0239407,8,11
paper_38274770,38274770,Occurrence and characterization of β-lactamase-producing bacteria in biomedical wastewater and <i>in silico</i> enhancement of antibiotic efficacy.,Frontiers in microbiology,2023.0,10.3389/fmicb.2023.1292597,11,0
paper_34767846,34767846,Biodiesel synthesis from Prunus bokhariensis non-edible seed oil by using green silver oxide nanocatalyst.,Chemosphere,2022.0,10.1016/j.chemosphere.2021.132780,11,8
paper_18462730,18462730,"RETRACTED: Myo-inositol may improve oocyte quality in intracytoplasmic sperm injection cycles. A prospective, controlled, randomized trial.",Fertility and sterility,2009.0,10.1016/j.fertnstert.2008.01.088,6,12
paper_39263092,39263092,Enhanced electrochemical performance with exceptional capacitive retention in Ce-Co MOFs/Ti<sub>3</sub>C<sub>2</sub>T<sub>x</sub> nanocomposite for advanced supercapacitor applications.,Heliyon,2024.0,10.1016/j.heliyon.2024.e36540,5,0
paper_35035836,35035836,Wearable Devices and Intelligent Application in Women's Postpartum Repair for Smart Healthcare.,Journal of healthcare engineering,2022.0,10.1155/2022/4454926,2,8
paper_33705391,33705391,The role of clustering algorithm-based big data processing in information economy development.,PloS one,2021.0,10.1371/journal.pone.0246718,1,5
paper_28356931,28356931,MicroRNA-320a downregulation mediates human liver cancer cell proliferation through the Wnt/β-catenin signaling pathway.,Oncology letters,2017.0,10.3892/ol.2016.5479,4,0
paper_41224473,41224473,Prevention of acute myocardial infarction induced heart failure by intracoronary infusion of mesenchymal stem cells: phase 3 randomised clinical trial (PREVENT-TAHA8).,BMJ (Clinical research ed.),2025.0,10.1136/bmj-2024-083382,10,13
paper_38135128,38135128,The emerging roles of PD-L1 subcellular localization in tumor immune evasion.,Biochemical pharmacology,2024.0,10.1016/j.bcp.2023.115984,10,6
paper_37977222,37977222,Collagen IV of basement membranes: II. Emergence of collagen IV<sup>α345</sup> enabled the assembly of a compact GBM as an ultrafilter in mammalian kidneys.,The Journal of biological chemistry,2023.0,10.1016/j.jbc.2023.105459,15,10
paper_35978897,35978897,A Novel Artificial Intelligence System in Formulation Dissolution Prediction.,Computational intelligence and neuroscience,2022.0,10.1155/2022/8640115,5,4
paper_38482101,38482101,External Validation of a Dynamic Prediction Model for Upper Limb Function After Stroke.,Archives of rehabilitation research and clinical translation,2024.0,10.1016/j.arrct.2023.100315,5,0
paper_38159586,38159586,Nanoencapsulated Thymus daenensis and Mentha piperita essential oil for bacterial and biofilm eradication using microfluidic technology.,International journal of pharmaceutics,2024.0,10.1016/j.ijpharm.2023.123751,5,7
paper_38092171,38092171,Indirect effects of interference of two emerging environmental contaminants on cell health: Radiofrequency radiation and gold nanoparticles.,Chemosphere,2024.0,10.1016/j.chemosphere.2023.140942,4,7
paper_36584851,36584851,"Comparative study of zinc oxide nanoparticles synthesized through biogenic and chemical route with reference to antibacterial, antibiofilm and anticancer activities.",Environmental research,2023.0,10.1016/j.envres.2022.115136,6,6
paper_38361849,38361849,"Prevalence of psychiatric morbidity and cognitive impairment among non-communicable disease patients in Southern Chennai, Tamil Nadu.",Journal of family medicine and primary care,2023.0,10.4103/jfmpc.jfmpc_342_23,3,0
paper_38333811,38333811,Modulation of immune cum inflammatory pathway by earthworm granulation tissue extract in wound healing of diabetic rabbit model.,Heliyon,2024.0,10.1016/j.heliyon.2024.e24909,23,0
paper_36035856,36035856,Research on the Filtering and Classification Method of Interactive Music Education Resources Based on Neural Network.,Computational intelligence and neuroscience,2022.0,10.1155/2022/5764148,2,4
paper_33688587,33688587,"Quality of life in the COVID-19 outbreak: influence of psychological distress, government strategies, social distancing, and emotional recovery.",Heliyon,2021.0,10.1016/j.heliyon.2021.e06407,5,0
paper_38107042,38107042,Unlocking the potential of beta sitosterol: Augmenting the suppression of oral cancer cells through extrinsic and intrinsic signalling mechanisms.,The Saudi dental journal,2023.0,10.1016/j.sdentj.2023.08.003,5,0
paper_39076451,39076451,Vitamin D on Cardiac Function in Heart Failure: A Systematic Review and Meta-Analysis of 10 RCTs.,Reviews in cardiovascular medicine,2023.0,10.31083/j.rcm2411325,6,0
paper_39296048,39296048,Influence of partition layouts on speech privacy in open-plan offices.,Heliyon,2024.0,10.1016/j.heliyon.2024.e37042,2,0
paper_38150650,38150650,"Developments in the chemistry and biology of 1,2,3-triazolyl-C-nucleosides.",Archiv der Pharmazie,2024.0,10.1002/ardp.202300580,7,7
paper_38459989,38459989,Advances in microscopy characterization techniques for lipid nanocarriers in drug delivery: a comprehensive review.,Naunyn-Schmiedeberg's archives of pharmacology,2024.0,10.1007/s00210-024-03033-7,11,8
paper_38014074,38014074,SARS-CoV-2 nsp15 endoribonuclease antagonizes dsRNA-induced antiviral signaling.,bioRxiv : the preprint server for biology,2023.0,10.1101/2023.11.15.566945,13,0
paper_36213024,36213024,Regional Economic Statistics and Green Development: Ecological Thinking for Environmental Quality Development.,Journal of environmental and public health,2022.0,10.1155/2022/4879466,2,5
paper_35498148,35498148,Genistein Protects against Spinal Cord Injury in Mice by Inhibiting Neuroinflammation via TLR4-Mediated Microglial Polarization.,Applied bionics and biomechanics,2022.0,10.1155/2022/4790344,5,0
paper_37077613,37077613,Pleomorphic Adenoma of the Deep Lobe of the Parotid Gland Presenting With Dysphagia: A Case Report.,Cureus,2023.0,10.7759/cureus.36314,2,0
paper_36237581,36237581,Screening Tumor-Related Genes of Gallbladder Cancer Based on AR-Based Tumor Expression Profile Gene Chip.,Contrast media & molecular imaging,2022.0,10.1155/2022/8579279,5,5
paper_38312273,38312273,Are luggage scales a viable alternative to hand-held dynamometers for the measurement of shoulder scaption strength?,JSES international,2024.0,10.1016/j.jseint.2023.09.007,6,0
paper_38147516,38147516,X-ray Crystallography Module in MD Simulation Program Amber 2023. Refining the Models of Protein Crystals.,Journal of chemical information and modeling,2024.0,10.1021/acs.jcim.3c01531,5,5
paper_37990372,37990372,Microsphere-Enabled Modular Formation of Miniaturized In Vitro Breast Cancer Models.,"Small (Weinheim an der Bergstrasse, Germany)",2024.0,10.1002/smll.202307365,8,12
paper_38114777,38114777,The Role of Chlorella vulgaris in Attenuating Infertility Induced by Cadmium Chloride via Suppressing Oxidative Stress and Modulating Spermatogenesis and Steroidogenesis in Male Rats.,Biological trace element research,2024.0,10.1007/s12011-023-03971-y,10,10
paper_38082220,38082220,primerJinn: a tool for rationally designing multiplex PCR primer sets for amplicon sequencing and performing in silico PCR.,BMC bioinformatics,2023.0,10.1186/s12859-023-05609-1,2,5
paper_29761838,29761838,Proliferation and invasion of colon cancer cells are suppressed by knockdown of TOP2A.,Journal of cellular biochemistry,2018.0,10.1002/jcb.26916,4,21
paper_34853583,34853583,Macroeconomic Image Analysis and GDP Prediction Based on the Genetic Algorithm Radial Basis Function Neural Network (RBFNN-GA).,Computational intelligence and neuroscience,2021.0,10.1155/2021/2000159,2,4
paper_38137381,38137381,"The Serum ACE2, CTSL, AngII, and TNFα Levels after COVID-19 and mRNA Vaccines: The Molecular Basis.",Biomedicines,2023.0,10.3390/biomedicines11123160,11,0
paper_39830527,39830527,Outcomes of Direct-Acting Antivirals Versus Interferon-Based Therapy in Chronic Hepatitis C Infection.,Cureus,2024.0,10.7759/cureus.75902,12,0
paper_38380230,38380230,Case report: A new <i>de novo</i> 6q21q22.1 interstitial deletion case in a girl with cerebellar vermis hypoplasia and developmental delay and literature review.,Frontiers in genetics,2023.0,10.3389/fgene.2023.1315291,10,0
